Category,Prompt,Generated Text,i,MAX_LEN,simple_ttr,root_ttr,log_ttr,mass_ttr,msttr,mattr,hdd,mtld,mtld_ma_wrap,mtld_ma_bid
Indian defence,"Indian defence minister Rajnath Singh, who is in Delhi after visiting the Jammu region on Tuesday, is likely to meet Prime Minister Narendra Modi tomorrow. Singh’s visit comes in the midst of the political crisis that has rocked the national capital.
A meeting between the Defence Minister and Prime Minster is being speculated in media circles. The visit is a routine affair and Singh is expected to call on the Prime minster, said the sources.",259,190,,0.6428571428571429,5.8918830363717944,0.9002818729958816,0.05182102604668978,0.8666666666666667,0.8706666666666666,0.7521197147868386,60.735678004243546,51.785714285714285,51.44285714285714
Indian defence,"Indian defence minister visits China border, talks with PLA officers
The defence ministers of India and China met on the Line of Actual Control (Lac) to exchange notes on a range of issues, including the recent clashes that killed 20 Indian soldiers, and the Chinese military's activities in the region.world Updated: Feb 22, 2016 17:54 IST
A top Indian military commander has met his Chinese counterpart to defuse tensions in a disputed Himalayan border area where the two countries fought their most serious clashes in decades last month, officials in both capitals said.
Indian Defence Minister Manohar Parrikar met Chinese Defence. Chinese media had earlier reported that the talks would take place. China’s military has also reported on its official website of meetings and “in-depth” discussions between senior military officers from both sides. The Indian defence and external affairs ministries had no immediate comment. India’.",260,193,,0.6331360946745562,8.23076923076923,0.9109007982688756,0.0399926987070802,0.9066666666666667,0.9194482758620681,0.8521034496957033,97.9225871313673,94.38461538461539,109.1
Indian defence,"Indian defence and security companies are looking to cash in on the country’s burgeoning defence budget as it is set to grow to $80 billion by 2022.
India’ latest arms deal worth more than 30 billion euros ($39 billion) has raised eyebrows in India. The deal with France’ defense major Dassault and the UK’ major BAE Systems for fighter jets was inked in September, and it came to light only this month. There is a lot of speculation in the Indian media over the delay, with some saying it could be due to political and diplomatic wrangling, while others argue that the deal could face hurdles at the EU level.",261,186,,0.6904761904761905,7.750576015460307,0.9234176593873624,0.036461347637281344,0.8880000000000001,0.9101960784313732,0.8429275032772929,88.75386976010684,95.63492063492063,95.49603174603175
Indian defence,"Indian defence analyst Rana Kapoor believes the Indian Army can ""easily"" take over Pakistani-occupied Kashmir as the latter is currently 'in shambles'.
Kashmir issue is not about territory but about ‘self’ of the people who live there & that’s why India has to resolve it peacefully: Former Pakistan NSA Sartaj Aziz.
Pakistani-American scholar and former Pakistani nuclear scientist AQ Khan has called for a nuclear war with India, saying that a war is inevitable.",262,199,,0.75,7.19374728496908,0.9363786989263604,0.03239723771973689,0.9066666666666666,0.9023529411764714,0.8722611725787113,103.04,96.0,0.0
Indian defence,"Indian defence budget 2015
The Indian government presented the Union Budget on February 1,. Defence spending has been increased by per cent, with the total allocation.. Indian Navy has proposed to procure six P-3C aircraft from the U.S. Navy. India's Defence Budget (2016) was Rs. 2 lakh crore with 10 per Indian Defence Ministry has released the Defence Procurement Procedure to boost.
",263,198,,0.7027027027027027,6.0448772146786025,0.9180260133194027,0.04385437386671095,0.9,0.919200000000001,0.8009892420465442,74.0,65.4054054054054,71.29166666666666
Indian defence,"Indian defence budget 2020: Here’s a detailed list of all the new weapon systems to be inducted
New Delhi, Oct 09: India will be inducting a new batch of weaponry systems in the coming year. These weapons will include air defence systems, artillery guns, armoured vehicles, submarines and other naval ships, fighter aircraft and helicopters.
The new set of weapons are expected to strengthen the security of the country. This is the first year that the government is likely to go for an indigenously-designed 'Made-in-India' armada of submersibles. As a part of its plans to enhance the defence capabilities of Indian armed forces, the Defence Ministry is also mulling to set up a defence manufacturing corridor in Gujarat. It will focus mainly on the production, development and manufacture of defence platforms. Also, 13 weapons manufacturing units will have their own dedicated testing",264,183,,0.5857988165680473,7.615384615384615,0.895752549025424,0.04679207912982855,0.9066666666666666,0.8681379310344826,0.8008534854482389,60.51432291666667,63.23668639053255,54.99223300970874
Indian defence,"Indian defence forces to be equipped with indigenous ‘Nano-tech’ technology
The Indian military will soon be using an indigenous nano-technology to protect its forces, especially its troops deployed at high altitudes. The Indian Army has already tested the technology and found that the nano technology has the ability to neutralize “radio frequency radiation” that is emitted from mobile phones and […]",265,193,,0.6891891891891891,5.928629575934783,0.9135144445032708,0.046267969125398975,0.86,0.8511999999999997,0.7933994604841598,68.62209302325581,57.851351351351354,47.716577540106954
Indian defence,"Indian defence minister Manohar Parrikar said on Sunday that the Indian government was committed to “peaceful resolution” of the Doklam crisis, which began when China began constructing a road and building a military post in the disputed tri-junction region.
“We are trying to resolve it peacefully,” Parikkar told media, adding that he will be meeting with his Chinese counterpart Wang Yi during the Asean Regional Forum next month. (IANS)
Also Read: 1.4 lakh Chinese troops massed at India’s borders: Report
",266,188,,0.797979797979798,7.939798740547776,0.9508887678607646,0.024609323523751267,0.9199999999999999,0.9306666666666674,0.8952012232571869,137.21400000000003,110.0,0.0
Indian defence,"Indian defence forces in action
India’s military action against Pakistan in 1971 to gain back the eastern part of the country which had become Independent after 1947 was a huge success with a massive military victory over Pakistan.
The war was fought by both India’ military, the Indian Army and the air force, and Pakistani air forces and ground forces. The Indian Naval Forces did not take part in the conflict. India had a small airforce and navy, which were mostly in a bad state. However, they played a crucial role in India's victory against the Pakistani forces, as well as in securing India against future Pakistani attacks. During the war, Indian Air Force had to face many challenges such as lack of fuel, ammunition, spare parts and aircraft. They were also faced with the problem of poor airfields which meant that they had trouble getting enough aircraft in place for their attack. In",267,180,,0.5402298850574713,7.126121609641692,0.8806447147332817,0.053270547549090996,0.8266666666666667,0.8562666666666668,0.7898869386234675,62.830351549894644,58.275862068965516,45.339233038348084
Indian defence,"Indian defence minister Manohar Parrikar is currently in the U.K. for talks with his British counterpart, Michael Fallon. The meeting, which comes at a time when Indian and Pakistani soldiers are engaged in a war of words in Kashmir, has been interpreted by several Indian media outlets as an indication that the two countries are looking towards strengthening ties.
“The talks are aimed at strengthening strategic ties, as both sides are concerned about the situation in Afghanistan and the terror threats faced by the region,” an Indian defence official told the Times of India. Parikkar is also scheduled to meet British Prime Minister Theresa May and Defence Secretary Michael Gove, the report stated. This is Parrikar’s first visit to the country since being named defence in 2014, and is the first by a top level Indian official since 2009. According to a report by The Hindu, Parakkar will discuss issues such as “strategic cooperation on the global stage",268,195,,0.5909090909090909,7.839294959021855,0.8982507060457697,0.04531227786538211,0.8971428571428571,0.8986842105263158,0.80375491957936,75.6571339393703,73.9034090909091,69.80097365406644
Indian defence,"Indian defence chief to visit Pakistan to discuss tiesSeptember 16th, 2008 - 8:30 am ICT by ANI
New Delhi, Sep.16 (ANI): Indian Defence Minister A K Antony will visit Islamabad to hold talks with Pakistan Defence Chief Pervez Kayani on the sidelines of the Non-Alignment summit.
The talks are likely to be held at the army headquarters here. The summit will start on September 26. Antoy and Kayi are also expected to exchange notes on ways to boost bilateral ties during their meeting, according to sources.. They will also discuss regional security situation. India and Pakistan were locked in a bitter row after two soldiers, including an army major, were killed last month along Line of Control ) in Jammu and Kashmir. Pakistan has rejected India’’s demand to withdraw troops from the Line. It has also been asked to take action against militants and stop infiltration into the",269,189,,0.6785714285714286,8.795290947839238,0.9243231348683442,0.034007347092429266,0.9133333333333334,0.9130555555555553,0.8567172431579858,96.41238744678446,106.19642857142857,82.84918146987113
Indian defence,"Indian defence minister Rajnath Singh on Friday said India’s relations with Nepal and Bhutan are “very good”, and the countries are working together to deal with ‘Chinese threat’ in the region.
“India and Nepal have very close relations. Our relations are very good and both countries work together on many issues. India is committed to the development of Nepal,” the minister said at a joint press conference with his visiting Nepalese counterpart, Ishwar Pokharel. He added that ”our relations continue to grow stronger and stronger”
He also said that both India and China have the right to build infrastructure on their side of the border. “…we have to ensure the security of our borders, that is the reason we are building the infrastructure at the borders. It is a normal practice for both the armies to do it,” he said. On Chinese incursion into the disputed border, India on Thursday warned that China is trying to change the status quo",270,193,,0.46524064171123,6.3620700899060365,0.8537211604181695,0.0643877808914846,0.8971428571428571,0.8569325153374232,0.75942576290446,56.81031235284885,52.6951871657754,49.242753623188406
Indian defence,"Indian defence ministry has issued a show cause notice to the state-run Defence Research and Development Organisation for allegedly not providing the required information about the indigenous Advanced Multirole Combat Aircraft in the public domain.
""We have issued show-cause notice on the issue of non-disclosure of certain information,"" a defence source told PTI. The notice, issued on July 26, was issued after the Defence ministry had received a complaint about non disclosure of information. Defence sources said the showcausedepartment has to respond to this notice within 30 days. If the DRDO fails to give a satisfactory explanation, it may face action, officials said.",271,194,,0.5819672131147541,6.428037969018815,0.887314988287692,0.05401034378420941,0.8899999999999999,0.8775510204081636,0.7765447126079397,62.72641509433962,59.86065573770492,47.04043715846994
Indian defence,"Indian defence forces in action during a mock war game with Pakistani forces, in Poonch in 2009 [AFP] ""This year, 11 Pakistani nationals have been arrested for allegedly spying,"" said the Indian home ministry's spokesman, adding that 19 had been detained since 1998. 'No.",272,195,,0.7857142857142857,5.879747322073337,0.9400891958404646,0.03427022907949643,0.86,0.8775,0.8290596894370486,73.17333333333333,62.0,0.0
Indian defence,"Indian defence forces have made great progress and have achieved many milestones in various areas and are also in the process of developing more advanced technology and capabilities to take their capabilities further.
The defence ministry’s latest ‘white paper’ titled “Strategic Vision 2030: The Way Ahead” says,.”
It further says the 21st century has seen the rise of new and emerging technologies such as AI and cyber warfare that are changing the nature of conflict. India is a 5 per cent of global population and 1.5 percent of the global GDP, which is also increasing, but still, it is not a super power. However, in recent years, India has shown its resolve by adopting a proactive approach to the security of its borders and territories. In this context, there are some important developments which have taken place and some of which are in progress:
- The Defence Services have successfully defended the country in two major",273,189,,0.6033519553072626,8.072299001720907,0.9025993828822907,0.043234341423214924,0.8742857142857143,0.8655483870967742,0.8176086708220953,67.46834192013836,68.08938547486034,65.17589285714286
Indian defence,"Indian defence experts are concerned about the rising threat of terror attacks emanating from across the Pakistan-Afghanistan border and have urged the Government to take urgent and decisive action to tackle the situation, reports Indian media.
They have asked the Centre to adopt “all the tools at its disposal” to counter the menace including, according to some experts, a possible ‘surgical’ strike across it. ",274,184,,0.7368421052631579,6.423640548375729,0.9294850027568331,0.03749175225688159,0.88,0.8469230769230767,0.8140724101075252,80.864,76.76,0.0
Indian defence,"Indian defence minister AK Antony on Monday called for a ""constructive engagement"" with Pakistan to end the stalemate on the Line of Control (LoC) and the Working Boundary.
During a visit to Poonch town, which is the headquarters of the 7th corps, Antoni told reporters that a lot of effort was being made by both sides on border issues, but the talks needed to go further. The minister, however, did not give any timeline. He said that Pakistan has been making efforts to resolve these issues -- and that the Indian army is ready for the same. [Also read: India wants to engage Pakistan: Ant",275,183,,0.6557377049180327,7.242859683401482,0.9121580846274567,0.042102955626850964,0.9099999999999999,0.8828571428571435,0.8144869725629987,77.10822510822511,78.17213114754098,68.27367021276595
Indian defence,"Indian defence and security sector is witnessing unprecedented growth in the last few years due to the increased demand for indigenous solutions in defence sector. The growth of defence industry in India is not only restricted to production of weapons systems and defence equipment but also includes development of technologies and transfer of technology. In this context, the Ministry of Defence’s decision to set up an `Innovation and Development Agency’ (IDA) in collaboration with the Department for Promotion of Industry and Internal Trade (“DPIIT”) and the National Innovation Foundation (‘NIF’) is significant milestone in making India self-reliant in Defence Technologies.
The Ministry, under IDA, will set-up a Defence Innovation and Technology Fund (`DITF’) with an initial corpus of Rs. 500 crores for development and commercialisation of indigenous defence technologies, including through collaborative R&D programmes with leading national research institutions. As a first step",276,185,,0.5689655172413793,7.5051706314311435,0.8906901716742989,0.04878706790733925,0.8866666666666667,0.885066666666666,0.8149297420160573,77.25061124694378,74.29885057471265,61.969683257918554
Indian defence,"Indian defence minister AK Antony has said his country wants to buy military planes from France. Speaking at the India-France Business Partnership Forum in Paris, Antoni said the two countries were discussing a possible deal.
""We have a very strong relationship and a long-standing partnership... We are looking forward to the acquisition of 126 fighter aircraft from the French,"" Anthiy said. ""I have spoken to my French minister and he has assured me that he will do his best for this deal to be concluded soon - in the next 12 months.""
France had signed contracts for the sale of Rafale jets to India in 2007, but the deal has been held back by India's insistence on a clause that gives Paris the right to share the technology with India. New Delhi' s concerns over the clause, as well as its demand for offsets, has slowed the process of contract negotiation. The Indian side has also been pushing for price reduction. France has already sold ",277,200,,0.5842105263157895,8.05278637622113,0.8975621488569165,0.044953456617797774,0.9028571428571428,0.9036144578313258,0.8213430350870279,79.93879189243427,82.6421052631579,76.7578335832084
Indian defence,"Indian defence minister Manohar Parrikar has arrived in Kabul for his first visit to Afghanistan in his new role as India’s ambassador.
The visit by the former Goa chief minister, who has been appointed by Prime Minister Narendra Modi as the top envoy for ties with Afghanistan, comes as Pakistan’ ‘heart’ is still in India. The visit also comes just a day after Afghanistan President Ashraf Ghani met Pakistani Prime minister Nawaz Sharif in Islamabad.",278,198,,0.6823529411764706,6.290983276741029,0.9139684337397572,0.04458936580006484,0.88,0.8891803278688534,0.8121612500421851,67.45222395213239,69.02352941176471,58.701388888888886
Indian defence,"Indian defence forces will be able to deploy unmanned systems in the next two years. The country’s Ministry of Defence has announced that the Indian Air Force’ s unmannned air systems (UAS) will soon be equipped with air-to-surface missiles.
The ministry’S chief of staff Vice-Admiral Anil Chopra revealed that unmansned aerial vehicles “are going to be armed with missiles”. He said that they will also be fitted with electronic-support measures. ""We need to equip them with the air defence capability,"" he said. He added that 100 percent of the work has been completed on 20 systems. A further 200 are currently being built. These will include air vehicles for the armed forces, as well as those for civilian agencies, he added. India’ S air arm has already received an order for 18 systems from the Border Security Force. It will receive another 30 systems by",279,192,,0.5852272727272727,7.763917122877413,0.8963820394139788,0.046144456039469185,0.9028571428571428,0.8936842105263159,0.8175712536594063,76.67775138558986,74.61931818181819,61.82656405163853
Indian defence,"Indian defence ministry has given green signal for procuring 126 Rafale fighter jets from the French government. Defence Ministry has cleared purchase of 18 jets in flyaway condition and 108 with weapon systems under foreign military sales (FMS) route. The remaining 10 jets would be procured under the transfer of technology category. It may be noted that in February 2015, the Indian government had approved the procurement of these 36 Rafales under a government-to-government sale deal.
Accordingly, 12 of them are being procoured in the fly-away state from Dassault Aviation company in France. 14 more jets are to be produced under India’s Make in India programme in Dassult’ factory, while the remaining six Rafal will be imported as a whole from France, including spare parts. These 6 planes will undergo “localisation” in a special production line in Bengaluru, India.",280,198,,0.6341463414634146,8.121035618207516,0.9106887336896097,0.040323956196331806,0.8999999999999999,0.8977142857142862,0.8296823348504395,82.0,84.77439024390245,66.58677098150783
Indian defence,"Indian defence minister Manohar Parikkar said on Wednesday that the country’s military is working to improve the security environment for the return of 40,000 Indian workers to Iraq.
According to a statement, Parrikar was asked in the Indian parliament about the situation of Indians in Iraq and the government’ actions regarding the issue. During the parliament session, the minister said he has instructed the military to work on improving security in Iraqi territory to allow the Indians return. He added that “the situation in which our people are is difficult and it will be our endeavour to help our nationals and to make things easy for them”.
Parrikkar also added, that he had a conversation with Iraq’ prime minister and ” the conversation had the effect of helping the Iraqi PM to be more sympathetic in regard to the plight of our countrymen.” He said that Iraqis were in a difficult situation and they",281,182,,0.47058823529411764,6.135719910778963,0.8532318174836105,0.06580208186327628,0.8666666666666667,0.8512328767123296,0.747735234420377,54.20289855072464,54.95294117647059,51.76390098722416
Indian defence,"Indian defence minister visits Myanmar after 17 years, discusses'stability issues'January 14, 2022 10:57:00 AM
Myanmar is one of the most important nations in our immediate neighbourhood and India's partnership with Myanmar is of immense importance to the region.
India and Myanmar will jointly host the first ever Regional Maritime Cooperation (RMC) Ministerial Conference in Yangon later this month, according to India’s defence ministry. The defence ministers of 12 countries, including India, China, Thailand and Japan, will attend the conference which is expected to discuss “various stability issues in the Indo-Pacific region,” according a statement from ministry’ statement. Myanmar foreign minister U Wai Lynn, in a telephonic conversation with external affairs minister Subrahmanyam Jaishankar today, also invited Jaichandran S.Krishnan, the joint secretary in charge of South Asia in New Delhi",282,191,,0.6558441558441559,8.13881193665634,0.9162525203492615,0.03828419948347513,0.9133333333333332,0.8981538461538454,0.8301017113629341,90.39903442485308,91.7012987012987,73.93886612021859
Indian defence,"Indian defence personnel are being trained for counter-terrorism operations in Israel.
In this context ""We are training the armed forces personnel and the police forces of the country in counter terrorism, anti-hijacking,"" Defence Minister A K Antony said at a press conference here. Antimony also said that India has been sending its military personnel to Israel for training. However, he did not say how many soldiers were in the training programme. Israel is India's largest trading partner and defence and technical cooperation between the two countries is expanding.",283,181,,0.6346153846153846,6.471832459560074,0.9020891722961959,0.048541997693425674,0.8999999999999999,0.8890000000000008,0.7945148011771286,60.80028632784539,60.19230769230769,62.91666666666667
Indian defence,"Indian defence budget 2017-18 is the first major budget since the Modi Government assumed power. It has been touted as a game-changer for the country and the defence sector is expected to benefit. The government’s decision to bring in greater autonomy for Indian Armed Forces is also being hailed by the industry as this was long overdue and will enable greater flexibility in decision making.
The defence industry has a big opportunity to be a part of India’a $ 1 trillion defence market. In 2008, India was the sixth largest defence spender, but by 2027 it is slated to become the second largest spending nation globally. This is a major boost for India as the government is now committed to a greater defence production in India. However, the budget will be crucial in determining if this is merely rhetoric or a reality.",284,200,,0.5506329113924051,6.921348372328851,0.882138130646484,0.053606299069027676,0.8733333333333334,0.8770149253731345,0.760524083165777,60.35326514555468,59.25316455696203,59.30456798103857
Indian defence,"Indian defence forces are using a range of unmanned aircraft systems in their efforts to counter the threat posed by terrorist insurgencies in the Indian subcontinent.
India is one of the first nations to field Unmanned Aerial Vehicles (UAVs) in counter-terrorist operations. These include the Israeli-built Searcher, the US Predator and the indigenous Israeli Heron, as well as the Russian Orlan. All are deployed in India’s counter terrorism effort in Manipur, Kashmir and Jammu. A variety of Israeli and US-manufactured UAV systems have also been used in Indian operations against the LTTE in Sri Lanka.",285,191,,0.6106194690265486,6.490973991846821,0.8956545701280241,0.05082388848958688,0.8899999999999999,0.8925842696629221,0.7855496971006268,70.29792024013722,62.07964601769911,61.781189083820664
Indian defence,"Indian defence minister Rajnath Singh said that he is confident of getting a new ordinance in place to deal with cases of sexual assault on women, as the government was “serious” about the matter.
Singh said at the ‘Women in Governance’ convention organised by the ministry of women & child development here, that the ordinance that was drafted by him would be tabled in the Rajya Sabha soon. He said the new law would help in bringing justice to sexual violence cases. The ordinance was cleared by an empowered group of ministers earlier. It seeks life imprisonment for repeat offenders and a death penalty for rapists.",286,184,,0.635593220338983,6.904309634237426,0.9050038838020834,0.04585015742350655,0.8799999999999999,0.8787234042553185,0.8100430366419572,79.58464400473534,67.30508474576271,55.621577574967404
Indian defence,"Indian defence and security companies will now have an opportunity to participate in the global supply chain in a bigger way as they will be given the status of ‘vital and critical industry’ by the government.
The Department of Industrial Policy and Promotion in its notification on Thursday said: “The government is taking this measure for strengthening the ’Make in India’ initiative as well as for the development of defence industrial ecosystem in our country.”
It said defence production is an industry of national importance and hence the sector is already included in Schedule 1A of the list of Schedule A industries as per the provisions of Foreign Trade (Development and Regulation) Act 1992. It is also included under the Strategic Export List & Defence List. The sector already enjoys the highest level of liberalization, preferential tariff and duty exemption. As per Section 2 of FDI policy of India, defence manufacturing is covered under",287,183,,0.5930232558139535,7.777427086962838,0.8984900972924117,0.04540756475186391,0.8533333333333334,0.8672972972972968,0.8006341795730677,67.27528061482457,71.20348837209302,56.954788267288265
Indian defence,"Indian defence forces will soon get 3D-printed parts for their equipment, as a defence company has started the first 'Make-in-India' initiative in defence (AIM) project to build 50 critical components using...
Indian Army's first indigenous armoured tank, Arjun, will be ready for induction into army in the next 10 months, an official said on Saturday.
The Army is planning to acquire over 200,000 modern, high-tech rifles at a cost of over Rs 15,700 crore, a top government official informed the Rajya Sabha on Thursday. The Army had in 2014 issued a request..
Prime Minister Narendra Modi will lay the foundation stone for the construction of 12 new army cantonments at different places of the country and inaugurate the new Army Hospital at Udhagamandal near Koch",288,180,,0.6821192052980133,8.382021125342941,0.9237533362643492,0.034991955206487214,0.8933333333333332,0.9102362204724408,0.8581325160303498,95.36025874340078,112.41059602649007,98.56060606060606
Indian defence,"Indian defence minister Rajnath Singh, who visited the Line of Control on Sunday, said that India will continue to take steps for peace with “utmost patience”. Singh said,.
Singh’s comments came on a day when Pakistani army targeted an Indian Army post in the disputed area of the Kashmir region, killing two soldiers, and as the tension between the neighbours continued. The Pakistan Army resorted to unprovoked firing in Sunderbani sector along the LoC, a defence spokesman said. In response, the Indian army retaliated by firing, he said in a brief statement, adding that there was ""casualty"" on the Pakistani side as well. Singh is on his maiden visit to Jammu and Kashmir, two days after Prime Minister Narendra Modi visited Srinagar.",289,186,,0.5972222222222222,7.166666666666667,0.8962806101053192,0.048054666569930175,0.8799999999999999,0.8746666666666669,0.7964967599237344,81.207179799209,74.45138888888889,68.69774436090225
Indian defence,"Indian defence minister Rajnath Singh and Pakistan Prime Minister Nawaz Sharif met on Thursday to talk about the ceasefire violations at the Line of Control (LoC), which killed 14 Indians in the last four days, but it seems that the meeting failed to resolve the tensions.
“The meeting lasted for 40 minutes and it was cordial,” a senior Pakistani government official was quoted by AFP as saying. The official also said that Sharifs’ offer of a delegation to discuss the “incidents of cease-fire violation” was turned down by New Delhi. ‘The offer is not there’, the official said on condition of anonymity. He further added, ""The prime ministers of India and Afghanistan had already discussed the matter. They have asked us to work out a solution, they are not willing to take any action which could aggravate the situation.""
The cease fire violations were the most serious since the two countries began a series",290,191,,0.6022099447513812,8.101906194094113,0.9024431203891269,0.04321114648329683,0.8914285714285713,0.8817834394904457,0.8145036909741792,80.26244343891403,82.58563535911603,60.23958333333333
Indian defence,"Indian defence forces on Saturday claimed to have killed 10 militants who attempted to infiltrate across the Line of Control (LoC).
The infiltration bid was made in Mendhar Sector of Poonch district, about 250 km from Jammu in the morning.
""The Indian army and the Pakistan Army had exchanged fire after militants tried to cross the LoC at Mendher Sector. Ten militants were killed in retaliatory fire. They tried for the second time to intrude, but were forced back. Indian Army soldiers are maintaining high alert in view of the ceasefire violation by Pakistani Army,"" Defence Spokesperson Captain Ajay Yadav said.",291,192,,0.6551724137931034,7.056422850727971,0.9110447401184962,0.04308891745228247,0.9199999999999999,0.9013043478260876,0.813008955239515,79.92813267813267,77.55172413793103,63.63821892393321
Indian defence,"Indian defence minister Rajnath Singh has arrived in Kabul on an unannounced trip.
Rajnadh, who was on a visit to Russia, is the first member of the Indian government to have visited Afghanistan since the Taliban returned to power last August in a lightning-fast offensive that took just a fortnight to reach its goal. India’s foreign minister Subrahmanyam Jaishankar visited Kabul in August, before the US announced it would pull out most of its troops, prompting the collapse of Afghan government.",292,180,,0.6847826086956522,6.568204042797856,0.9162601602871444,0.0426419995820253,0.9333333333333332,0.8988235294117652,0.8185217458544288,76.45945945945945,71.06521739130434,75.82602339181287
Indian defence,"Indian defence minister Rajnath Singh on Wednesday visited Pakistan’s Lahore city on an official visit, where he held talks to further strengthen bilateral ties.
The visiting Indian Defence Minister met his Pakistani counterpart and discussed various issues of mutual concern, which include the Line of Control (LoC) in occupied Kashmir, and the cross-border terrorism from across the LoC and other borders.",293,188,,0.8055555555555556,6.83536555146996,0.9494411996512407,0.027221189768608694,0.92,0.9216666666666676,0.8690840696352016,103.68000000000002,81.0,0.0
Indian defence,"Indian defence is an important subject for the UPSC CSE mains exam. It is one of the most scoring and interesting subjects in the Civil Services Mains exam as there are a lot of concepts, facts, and data in defence.
The UPSc Cse syllabus covers various dimensions of defence that are related to the Indian defence sector. Some of them are:
Indian Defence and its Evolution
- The nature and scope of threats to India
National security and foreign policy
Internal and external security challenges
Defence policy and strategy
Military history
Role of Indian armed forces
Armed forces and their role in modern wars
India’s nuclear programme & its security
Nuclear doctrines, arms control and disarmament
Regional security / conflicts in South Asia
Security challenges in Indian Ocean Region
Border management and security issues
Global security scenarios
International and regional organisations
United Nations
WTO
UNHCR
GATT
IMF
",294,192,,0.5649717514124294,7.516460280028289,0.8896902956665786,0.049070736731647274,0.7999999999999998,0.7984313725490212,0.7566144789290007,30.14550739957717,35.31638418079096,35.42880952380953
Indian defence,"Indian defence minister AK Antony said on Wednesday that Pakistan has not done anything to deserve an apology but the country will not hesitate to do so if it is proved that its military did not carry out a surgical strike against terrorists across the Line of Control (LoC).
""They should not be given a chance to say, 'We did it, but we did nothing wrong',"" Anthy told the media after a meeting with Pakistan high commissioner Abdul Basit.
Pakistan's foreign minister Sushma Swaraj had accused India of fabricating ""false propaganda"" and claimed that no such strikes took place across its border. She also claimed the LoC was a ‘red line’ for Pakistan. Antey also accused Pakistan of playing a double game. “We have to keep an eye [on Pakistan]. We have our own agenda,” he said, adding that the two neighbours should talk to each",295,186,,0.5977011494252874,7.884219653220595,0.9002405730848603,0.044524541021183174,0.9066666666666666,0.8978666666666661,0.8354894588604305,76.88821648571997,85.06896551724138,84.47076978939725
Indian defence,"Indian defence minister AK Antony on Friday said the country was not ""in a state of war"" as he rejected reports that China is building a military base on the disputed Arunachal Pradesh border.
""We are not in war. We are in peace. It is a peaceful state. But, if any country comes across as an aggressor, it can be dealt with,"" the minister of defence said in reply to a question on China's reported plans to build a base in Arunchal.",296,184,,0.5625,5.511351921262151,0.873943853367915,0.06359177519758155,0.8533333333333334,0.8605555555555559,0.7453540336771921,58.50090770459662,45.0625,38.385854341736696
Indian defence,"Indian defence minister Manohar Parrikar has said that China’s growing influence in South Asia could be a “potential” threat to India.
Speaking at a conference in Singapore on Wednesday, the Indian minister said: ""Our relations and cooperation with our friends in the ASEAN (Association of South-East Asian nations) region, and also our relationship with East Asia, is of vital interest to us. It has been growing, not only in terms of economic engagement, but also in other sectors as well.""
""In terms [of] the security and military engagement with ASEAN partners, our cooperation has grown, we have expanded it, as has our defence cooperation,"" he continued.""It has become much more visible and much better in recent years and will continue to grow. But of course, there are some issues that we need to address, which are not just with the countries in this region but in fact with all countries. We don'",297,192,,0.5133689839572193,7.020215271620454,0.8725393651283679,0.056104542898107304,0.8857142857142856,0.8689570552147242,0.7926605680410101,64.46857728933409,65.18181818181819,54.14049467932125
Indian defence,"Indian defence forces have been on a high since the surgical strike in PoK by a team of Indian army commandos.
The surgical strikes were carried out by India in retaliation to the Uri terrorist attack, the worst terror attack in Kashmir till date. 18 soldiers were killed in Uri. This led to a massive outrage all across the country where people wanted to teach Pakistan’s Army a lesson, which in turn led them to demand the ‘surgical strikes’.
This attack was carried on the midnight of September 29 to September and has left Pakistan and its army in deep trouble. However, Pakistan has maintained that the strikes did not happen and the Indian media too had to take down stories regarding the same. Pakistan Army spokesperson also went on to say that “there is no information regarding any strikes across LoC”.
Indian media is not only celebrating but also questioning Pakistan army and their so-called denial of the attack!
1. India celebrates the successful operation with",298,194,,0.5421052631578948,7.47240537613312,0.8833062178655614,0.051209477885474204,0.9028571428571429,0.8934939759036148,0.8058541502332843,63.74458874458874,64.4421052631579,63.531969309462916
Indian defence,"Indian defence minister Rajnath Singh said that India's military preparedness was on a 'war footing' and the government would take ""strictest action"" against “those who are responsible"" for the Pulwama suicide bombing, in the deadliest attack to hit the country in decades..
The Jaish-e-Mohammed (JeM) terror group claimed responsibility for Thursday' s attack.
Singh' t.",299,181,,0.7733333333333333,6.697263122599658,0.9404642013526346,0.03175138850646094,0.88,0.8478431372549027,0.8444529499594127,92.6470588235294,81.0,0.0
Indian defence,"Indian defence minister Nirmala Sitharaman said in a media interaction that there would be no change in the $15 billion deal.
She said that India would continue to have a “very strong” defence relationship with the United States but did not mention the purchase of 22 Chinook helicopters. The helicopters were meant to replace 60-year-old Russian transport and assault helicopters in India’s army.",300,180,,0.7466666666666667,6.466323014923808,0.9323364847525006,0.0360860290639818,0.9066666666666666,0.8988235294117659,0.8414578962524162,82.89473684210529,77.8082191780822,0.0
