Prompt,Generated Text,i,MAX_LEN,simple_ttr,root_ttr,log_ttr,mass_ttr,msttr,mattr,hdd,mtld,mtld_ma_wrap,mtld_ma_bid
Indian defense,"Indian defense minister Rajnath Singh on Tuesday said the country’s armed forces are ready to deal with any threat from Pakistan and China.
“The armed and security forces of our country are fully prepared to give a befitting reply to any misadventure from our neighboring countries,” Singh said while addressing the Indian Air Force’a 86th anniversary celebrations in New Delhi. He also said that India has been maintaining a “zero tolerance policy” on terrorism. “We have been following a zero toleration policy on the issue of terror and we will not tolerate any terror activity in our region,” he said. The defense minster said India is also keeping a close watch on developments in Afghanistan. Singh added that the armed force is “fully prepared” to defend the nation.",295,200,0.541095890410959,6.538086519958707,0.876764195920667,0.05693886916358102,0.9039999999999999,0.9003278688524589,0.7860497282235229,66.21494116984744,58.07534246575342,55.00726676043132
Indian defense,"Indian defense minister Rajnath Singh on Tuesday said that India has no plans to militarize the island of Sri Lanka and that it was not interested in Sri…
The post India denies Sri lanka military base plans appeared first on The Express Tribune.
Previous articlePakistan, China to hold joint military drills
Next articleECP rejects petition against Imran Khan’s disqualification",296,198,0.8181818181818182,6.646940512883967,0.9521032858747945,0.026323472156742172,0.9199999999999999,0.9114285714285719,0.8745629370629366,101.64000000000003,76.0,0.0
Indian defense,"Indian defense minister Rajnath Singh with his Russian counterpart Sergei Shoigu in New Delhi on Wednesday.
NEW DELHI: India and Russia on Thursday signed a deal for the purchase of five S-400 Triumf air defense missile systems, which will be delivered by 2025. The deal was signed by Defense Minister Raj Nath and his counterparts from Russia Sergey Shoygu in the presence of Prime Minister Narendra Modi. India had signed an inter-governmental agreement with Russia in October 16, 4 years ago, to buy the S4OO0 missiles for a whopping $5 billion. This is the first major deal signed between the two countries since Modis election in 014. In a joint statement issued after the signing of the agreement, the Defence",297,180,0.6716417910447762,7.7748158302322405,0.9187335343992599,0.0382052006385454,0.9359999999999999,0.9338181818181814,0.8408412493438295,99.82191780821918,98.49253731343283,95.0081081081081
Indian defense,"Indian defense minister Manohar Parrikar has said that India will take the issue of Kashmir to the UN if Pakistan does not stop its cross-border terrorism.
Pakistan has been providing arms and training to Khalistani terrorists, who have been responsible for a number of attacks in India. In 1984, the KGB, in its report to Moscow, said, “The KLF (Khalistan Liberation Front) is a terrorist organization that operates in the Punjab province of India, near the Pakist-Afghan border. Its goal is to create an independent Sikh state in Pajjibhat. The KFG is supported by Pakistan and is an important part of the strategy of Pakistan’s ISI (Inter Services Intelligence) and the IJT (Islamic Jihad Union) to destabilize India.”
The ISPR, Pakistan Army’ s",298,200,0.5894039735099338,7.242717283063319,0.8946354430534658,0.04835505812827584,0.8733333333333332,0.8743307086614174,0.7934561540218974,73.23681055155876,68.56291390728477,57.96486415882968
Indian defense,"Indian defense minister says country will not accept any territorial change in South China Sea
India will never accept territorial changes in the South and East China Seas, Defense Minister Manohar Parrikar said on Tuesday, as he arrived in Beijing for talks with Chinese counterpart Chang Wanquan.
The South Chinese Sea is a region of vital strategic and economic interest to China, which has been accused of aggressively asserting its territorial claims. India has no claims in this region, but has expressed concern over the territorial disputes. The East Chinese sea is also a disputed region.",299,191,0.6415094339622641,6.6047438640293965,0.9048060069024046,0.04700227986805863,0.8600000000000001,0.900975609756098,0.8190814375829943,68.01666666666668,71.59433962264151,70.47163515016686
Indian defense,"Indian defense minister Rajnath Singh on Monday (October 26) announced the country’s first indigenous aircraft carrier (IAC), which is under construction at Cochin Shipyard Limited (CSL) in Kochi, will be commissioned in 18 months.
Singh, who is on a visit to the shipyard, said the IAC will have a displacement of 40,00 tonnes and will operate the STOBAR (short take-off but arrested recovery) system. It will also have the capability to carry 30 aircraft. The IAF’S Light Combat Aircraft (LCA) Tejas is the aircraft that will take off from the deck of the carier. Singh said that the first phase of construction of ICC will cost Rs 9,450 crore. “The",300,182,0.6148148148148148,7.143502616338124,0.9008344705214077,0.04654929239029465,0.8720000000000001,0.864504504504505,0.7959096016227163,64.69669020765258,66.66666666666667,64.54878286270691
Indian defense,"Indian defense minister to visit Sri Lanka next week
P.K.Balachandran
New Delhi, Feb 17 (newsin.asia) – Indian Defense Minister A. K. Antony will visit Colombo on Feb. 21 and 400 Indian Army personnel will be deployed to SriLanka on the same day to train the Sri
Lankan army.
The Indian High Commission in Columbo has been informed of the Defence Minister’s visit. The Indian Minister will meet his Sri Lanakn counterpart Gotabhaya Rajapaksa and President Mahinda Rajapksha. He will also call on Sri.Lanakan Prime Minister D.M. Jayaratne. In addition, he will have discussions with senior Sri lankn officials. These include the Ministers of External Affairs and Finance and the Army Commander. There will, of course, be interactions",301,194,0.6323529411764706,7.37443916112788,0.9067087755719936,0.043726047864423696,0.8719999999999999,0.883214285714286,0.8109037953653812,71.84905660377359,76.11029411764706,65.9641192917055
Indian defense,"Indian defense minister Rajnath Singh on Saturday said that India will take a decision on the purchase of Russian S-400 missile defense systems in a “fair and transparent” manner.
“India and Russia are strategic partners. We are friendly with Russia. India’s relations with the US and other countries are also good. All these countries have their own interests. If we want to buy a missiles system, we will do it in the interest of the country and the people,” Singh told reporters in New Delhi. “We will decide on S4-0 in an objective and fair manner,” he added. The minister was responding to a question about India buying S 4 0 1 from Russia despite US warnings. Washington has threatened to impose sanctions on India if it goes ahead with a $ 5 billion deal to purchase the missil es from Moscow. Singh said",302,187,0.5481927710843374,7.062969783927628,0.8824081146655184,0.05296673885742811,0.8733333333333334,0.8814084507042247,0.8068911017484256,66.66434449185351,65.93373493975903,51.83105530832803
Indian defense,"Indian defense minister Manohar Parrikar on Wednesday said that the country’s defense forces are capable of defending India’ s territorial integrity.
“The Indian armed forces have the capability and capacity to defend the nation,” Parikkar said at a press conference in New Delhi. He was responding to a question about the situation in the Doklam area. The Chinese and Indian armies are currently locked in a standoff in Dokhlam, a tri-junction between India, China and Bhutan. “The government is monitoring the entire situation and is taking appropriate measures,” he added. Parikhkar also said the government was monitoring any other situation that could threaten India.",303,187,0.5934959349593496,6.5821883330722555,0.8915825172737694,0.051876748916872786,0.8599999999999999,0.8505050505050511,0.772229371813737,54.95187393526406,53.048780487804876,45.51068931068931
Indian defense,"Indian defense minister to visit Russia next week
Indian Defense Minister Manohar Parrikar will visit Moscow next Thursday, the Indian embassy in Moscow said on Monday.
""The Indian Defence Minister will meet his Russian counterpart General Sergei Shoigu on October 22. The two DefMin will discuss a wide range of issues of bilateral defence cooperation,"" the embassey said in a statement. ""The two ministers will also discuss the preparations for the next meeting of the India-Russia Inter-Governmental Commission on Military-Technical Cooperation (IRIGC-MTC),"" it said. According to the statement, Parikkar will be accompanied by a high-level delegation of Indian defence and security officials. He is expected to meet with Russian President Vladimir Putin.",304,183,0.5928571428571429,7.014780314246687,0.8942048472749158,0.04929582530319535,0.8560000000000001,0.8865517241379308,0.8084036954998892,73.83042445911488,68.6,54.90076013513514
Indian defense,"Indian defense minister says no evidence of China's border intrusion
Monday, 01 February 2021 8:14 AM [ Last Update: Monday, February,08 1:58 PM ]
Indian Defense Minister Rajnath Singh speaks during an interview with Reuters in New Delhi, India, January 31,2 400. (Reutrers)
New Delhie, Feb 7 (Prensa Latina) India' on Monday said it has no proof of a Chinese incursion into its territory, in contradiction with the claims of the Indian Army, which had reported the presence of Chinese troops in the area.
Defense minister Rajanth Singh said he is unaware of any Chinese intrusions into the country' s territory and that the information from the Army has been denied. ""I don't know anything about",305,190,0.6642857142857143,7.859934568975204,0.9172253080100311,0.03856931674806145,0.8959999999999999,0.8965517241379314,0.8498258871185588,95.82615257290298,92.02857142857142,68.16126543209876
Indian defense,"Indian defense minister says India will not back down on Kashmir
Indian defense Minister Rajnath Singh on Thursday said India would not “back down” on its decision to revoke the special status of Jammu and Kahsmir, the disputed Muslim-majority region that has seen violent protests in recent days.
“India will never backdown from its stand on Jamu and Kasmir. We are ready for talks with Pakistan, but we will also not tolerate any cross border terrorism,” Singh said at a press conference. “We are prepared for any situation.”
The comments come a day after a suicide bomber killed 40 paramilitary soldiers in a major attack in Kupwara, a town in Jamui and Khashmiri, which is near the Pakistan border. The attack, claimed by the Pakistani",306,181,0.6122448979591837,7.423074889580903,0.9016872970595196,0.045361471236469185,0.8799999999999999,0.8865040650406507,0.8273149473283679,59.355707159624416,68.6938775510204,74.38367346938776
Indian defense,"Indian defense minister Nirmala Sitharaman has said that the country will continue to purchase oil from Iran despite the threat of sanctions by the United States.
“We will buy oil. We will import oil,” Sitaraman said on Monday in an interview with CNN, referring to Iran. “We have to be very clear about it. You can’t just stop buying oil.”
The US has threatened to impose sanction on countries that continue buoy Iranian oil exports. Washington reimposed sanctios against Iran in November 2018 after withdrawing from the 1955 nuclear deal, also known as the Joint Comprehensive Plan of Action (JCPOA).
India, China and Turkey are among the countries which have opposed the US decision to withdraw from JCPA and re-impose sanctuaries.",307,195,0.6137931034482759,7.391047706982857,0.9019241538826961,0.045376745661029526,0.8880000000000001,0.9011570247933882,0.8179343217492352,80.44104348976191,77.80689655172414,62.29761904761905
Indian defense,"Indian defense minister Nirmala Sitharaman on Sunday said that the government is looking into the possibility of increasing the limit of FDI in the defense sector to 74 percent from the current 49 percent.
The minister said the move is aimed at bringing more foreign companies to India, which is the world’s biggest arms importer. “We are looking at this. We will see how far we can go. There is a limit, but we are trying to see whether we have the capacity to increase the FDIs,” Sitaraman told the media. The minister’ defense budget was increased by 6.8 percent to $60 billion in 2018-19.",308,191,0.6065573770491803,6.6996452071463715,0.8959296916325546,0.04988128454035086,0.8200000000000001,0.8232653061224486,0.7643788348201843,54.17978533094812,51.36065573770492,47.722816780821915
Indian defense,"Indian defense minister Manohar Parrikar has said the Indian Air Force (IAF) is looking to buy a long-range strike aircraft that can also perform other roles such as surveillance and reconnaissance.
Parrikra, who was speaking at an event to celebrate the 85th anniversary of the IAF, said that the service is in the process of acquiring a multi-role aircraft. The minister also said he has asked the Defense Ministry to speed up the acquisition process for the aircraft, which he said would be a ""game-changer"" for India's air force. ""We are looking for a 200-305 km range aircraft with a payload of 5,080 kg,"" he added. He said there were several options for this aircraft and that a decision would likely be made by the end of this year. Parikar said this new aircraft will be",309,191,0.5714285714285714,7.250615737399726,0.8898698572796748,0.04990431910212735,0.9199999999999999,0.8910948905109493,0.7914475836281334,63.49790778372494,66.37267080745342,53.81546281433921
Indian defense,"Indian defense minister Rajnath Singh will visit Myanmar next month, the first such trip by an Indian minister to the country in more than a decade.
Singh will travel to Myitkyina in the northern Kachin state on Sept. 13, where he will meet with the state’s top military commander, Sai La Nge, to discuss the peace process in Kashmir. He will also visit the Kokang region, which is home to thousands of ethnic Khamis, and will be briefed on the situation in Rakhine state. Singh is expected to visit Rangoon on September 20. The defense ministry did not say what Singh would discuss with Myint Swe, but it is likely to focus on defense cooperation, especially in border security and counter-terrorism. India has provided training to Burmese troops in counterterroism and border patrol, as well as in engineering and log",310,199,0.620253164556962,7.7964613849221545,0.9056555874525841,0.04291001680398542,0.8999999999999999,0.8964179104477613,0.806510706358192,72.46026490066225,72.60759493670886,64.17571059431525
Indian defense,"Indian defense minister, US secretary of state meet to discuss Indo-Pacific
Indian Defense Minister Rajnath Singh and US Secretary of State Mike Pompeo held talks on Monday in New Delhi.
The meeting was focused on strengthening bilateral defense cooperation and the Indio-US strategic partnership. The two leaders also discussed the ongoing situation in Afghanistan. (ANI)",311,200,0.7761194029850746,6.352811106527871,0.9397223712285895,0.03300939735998652,0.92,0.9265116279069775,0.8453210346867065,83.79466666666669,73.0,0.0
Indian defense,"Indian defense minister to visit Sri Lanka
Apr 25, Colombo: Indian Defense Minister AK Antony is expected to pay a three-day official visit to Sri lanka on May 10.
The visit of the Minister will provide an opportunity to review the progress of ongoing bilateral cooperation and discuss ways to further strengthen the defense ties between the two countries, according to the Ministry of Defence.",312,182,0.7297297297297297,6.277372492166241,0.9267945442699305,0.039163392615980945,0.88,0.8784000000000005,0.8025796590502269,76.664,70.02739726027397,0.0
Indian defense,"Indian defense minister Nirmala Sitharaman, right, shakes hands with Chinese Defense Minister Wei Fenghe during a meeting in Beijing on Thursday.
BEIJING — India and China agreed Thurday to work together to de-escalate tensions along their disputed border, but the two countries remained far apart on other issues. The two sides agreed to maintain communication channels between their militaries to prevent future clashes. But India's defense ministry said in a statement that the Chinese side had ""agreed to the proposal for an early disengagement of the troops along the Line of Actual Control in the Western Sector.""
The two nations have been locked in an increasingly tense standoff since April, when Indian and Chinese soldiers clashed along a disputes section of their border in India-controlled Kashmir. A series of",313,186,0.6394557823129252,7.752989329117832,0.9104009929533274,0.0413409728285513,0.9279999999999999,0.9261788617886179,0.8412034913738988,103.35186887254902,93.70748299319727,82.61123188405797
Indian defense,"Indian defense minister to visit Russia in September
India's Defense Minister Manohar Parrikar will visit Moscow in the second half of September to discuss with his Russian counterpart the supply of a fifth generation fighter jet, an official said on Wednesday.
The visit by Parikkar, who is also India' s finance minister, comes amid a visit to India by Russian President Vladimir Putin, which starts on Thursday and includes a bilateral summit with Prime Minister Narendra Modi. The two countries are also expected to sign a number of agreements and memorandums of understanding.",314,194,0.6730769230769231,6.864064729836442,0.9147583255394794,0.042260914978309055,0.8999999999999999,0.9215000000000007,0.8288637225977131,72.81518564872758,81.20192307692308,81.6848635235732
Indian defense,"Indian defense forces are the best and the most powerful in the world. They are known to have a strong force of 1.3 million active personnel. The Indian Air Force is the fourth largest air force in terms of strength and size.
The Indian army has a strength of more than 900,050 active military personnel and 220 reserve personnel, whereas the Indian navy has more that 60 ships and submarines. India has the fifth largest defense budget in Asia, and it is also the second largest in military expenditure in South Asia. Here is a list of the top 5 most expensive weapons used by the army. Check it out!
5. Akash SAM
Akash is an Indian surface-to-air missile system that is used for the defense of India. It is capable of destroying targets up to 3",315,181,0.5161290322580645,6.4257546312199905,0.8688592639104401,0.05987254633584003,0.8466666666666667,0.850687022900764,0.7613305793327314,48.91843971631205,48.645161290322584,50.4221183800623
Indian defense,"Indian defense minister to visit UAE
Suresh Prabhu will visit the U.A.E. on January 27.
Indian Defense Minister Sures Prakash Puri will be visiting the United Arab Emirates on 12th January. He will hold talks with UAe Defence Minister Mohammed bin Ahmed Al Bowardi. The talkt will focus on further strengthening bilateral defense ties between the two countries. Indian Defecne Minister will also attend the opening ceremony of the International Defenxe Exhibition and Conference (IDEX) in Abu Dhabi. India is the largest defense partner of Uae and both countries are working together to boost their defense relationship.",316,189,0.6915887850467289,7.15385001893791,0.9210834048664226,0.0388869744605885,0.9,0.8983132530120491,0.8197587649358284,73.31033182503771,81.14953271028037,73.40860215053763
Indian defense,"Indian defense ministry has approved the procurement of 145 M77/22 lightweight howitzers for the Indian Army. The deal is worth around $700 million.
The deal will see the acquisition of towed 25 pounder M-76/52 howitzer and M299A1 rocket launchers. A contract for 44 Mk-40 60 mm mortars will also be signed. These will be acquired to enhance the firepower of the artillery regiments. This will help the army to meet the requirement of high mobility. In addition, the deal also includes the purchase of spare parts, training and support.",317,186,0.67,6.7,0.9130374013504132,0.04348129932479339,0.8500000000000001,0.8400000000000001,0.7744111383395343,56.262641441997616,61.82,47.85397316821465
Indian defense,"Indian defense ministry has ordered 321 Tejas Light Combat Aircraft (LCA) from Hindustan Aeronautics Limited (HAL). The order includes 200 Mk-1A variants and 126 MK-2 variants. The deal is worth Rs 48,070 crore.
The contract for the first 83 LCA was signed in 5th January 02. Since then, the production of LCAs has been going on. However, due to some issues, production was halted. It was restarted in August 9. According to the contract, 60 LCa Mks-I and MKS-II are to be delivered by 7th December ​​24. By December, India will have ﻿﻿ ‎ ‌ ‍ ‏ 🕌 ☪ ॐ ☆ ",318,195,0.6910569105691057,7.664191894673174,0.923208864916086,0.03674383811187725,0.84,0.8343434343434343,0.8299311218277229,73.30969566913774,74.36585365853658,51.56226650062267
Indian defense,"Indian defense forces on high alert as China deploys fighter jets to Tibet
Indian defense force has been put on alert after China deployed fighters to the Tibbetan Autonomous Region. The deployment of the fights comes as a retaliation to India’s move to deploy flies to Arunachal Pradesh.
The Chinese fliers have been deployed to Gonggar airbase near Lhasa. They are reportedly capable of carrying a nuclear payload. This move by the Chinese comes in the backdrop of India deploying Sukhoi-30 MKI flocks to Tezpur in Assam. India had also deployed S-400 missile systems to its border with China.",319,185,0.5925925925925926,6.158402871356008,0.8882457328975957,0.05495867096115549,0.8099999999999999,0.8514285714285722,0.7616171697669327,46.61936211340206,52.46296296296296,49.359907715970266
Indian defense,"Indian defense ministry has decided to buy 100 more Apache attack helicopters from Boeing.
India has already ordered 22 Apache helos and 44 Chinook helo from the US.",320,183,0.8387096774193549,4.669737852696148,0.9487794636410024,0.03434481157103497,0.92,0.88,0.0,53.81600000000002,37.0,0.0
Indian defense,"Indian defense minister Rajnath Singh on Wednesday said that the country has successfully test-fired an indigenously designed and developed nuclear-capable ballistic missile Agni-II. India has also successfully tested a new missiles capable of carrying multiple warheads.
The Defense Ministry said the Agnistrike missiled was test fired from a launch complex in the eastern state of Odisha. The ministry said in a statement that Agnihit was “successfully test launched” on Tuesday. It said Aghnistar is a nuclear capable missle with a strike range of more than 2,00 km (1,250 miles).
India’s Defence Ministry has said it has tested an intermediate-range ballistics missil. Defenese Minister Rajant Singh said on Twitter that India’a Defenc Ministry successfully conducted a",321,183,0.5808823529411765,6.774194113129099,0.889426990923739,0.05182610387017797,0.9039999999999999,0.8878571428571425,0.8004923076200336,72.22560326013881,63.50735294117647,55.31527777777778
Indian defense,"Indian defense minister to visit Pakistan
January 21, 1986 | New Delhi
Defense Minister V.P. Singh, who has been criticized for his handling of the Indian-Pakistani war in November, will visit Islamabad Jan. 30 to 41 for talks with his Pakistian counterpart, Zia ul-Haq.
The visit, the first by an Indian Defense minister since the 9-month war, is seen as an attempt by the Singh government to improve relations with Pakistan. The two countries have fought three wars since independence in 012.",322,185,0.64,6.4,0.9030899869919435,0.04845500650402823,0.9,0.9073684210526323,0.8036191602539178,76.3818542171328,70.16,69.28629032258064
Indian defense,"Indian defense minister Rajnath Singh and U.S. defense secretary Mark Esper met in New Delhi on Monday and agreed to boost cooperation in the Indo-Pacific region.
Singh and Espe met at the Defense Ministry in South Block. They agreed on the need to work together to maintain a free and open Indio- Pacific region, a Defence Ministry statement said. Singh also said that the Untied States and India will work closely to ensure peace and security in Afghanistan. Espar and Singh are expected to sign a joint statement on defense co-operation later on Tuesday.",323,182,0.638095238095238,6.538530488755173,0.9034655010003789,0.047761235943630805,0.9,0.8953086419753095,0.7868203447358493,60.67930944439829,62.01904761904762,58.77597402597402
Indian defense,"Indian defense minister Manohar Parrikar on Monday said that the Indian Air Force (IAF) will soon be getting the first squadron of the Rafale fighter jets, which will be used for both defensive and offensive purposes.
“We are expecting the delivery of Rafales by April. The first batch will come in April and by May we will get the second batch. It will take some time for the IAF to be fully ready with the aircraft,” Parikkar told the media on the sidelines of a function in Goa.",324,192,0.6565656565656566,6.5327457991848785,0.9084392586133243,0.04588050042139104,0.8799999999999999,0.8618666666666672,0.7905858944346058,73.6295445596535,60.93939393939394,42.2474358974359
Indian defense,"Indian defense minister Manohar Parrikar on Monday said that the Indian Air Force (IAF) will soon be inducting the Rafale fighter jets.
“The Rafales will be delivered soon. The contract has been signed. I can’t say when they will come,” Parikkar told media persons at the Aero India show here. He said the IAF will have 36 Rafal fighters. “The deal was signed in September 2016. There are some issues which are being sorted out. It is a huge deal and it will take some time,” he said. Parriker also said he had spoken to the French defense Minister Florence Parly about the delivery of the jumbo jet.",325,200,0.6141732283464567,6.921380773445688,0.8993684077289886,0.04783316583606238,0.8480000000000001,0.8376699029126221,0.7680943991185946,56.50154078497103,55.818897637795274,44.014844804318486
Indian defense,"Indian defense minister Nirmala Sitharaman on Thursday said that India will not tolerate any aggression from Pakistan.
Sithraman said this while addressing the Indian media at the sidelines of the Shanghai Cooperation Organization (SCO) summit in China’s Qingdao. She said India is ready to talk to Pakistan, but only on the basis of “no-preconditions”.
“We are ready for talks with Pakistan but on a no-conditional basis. We will never tolerated any kind of aggressive attitude from our neighbouring country,” she said. “We will be ready only when we see the action on ground. I don’t think that any country should be allowed to have a nuclear weapon in their hands and should have the capability to use it. That is why, we are concerned about Pakistan’”.",326,187,0.5584415584415584,6.93007749061827,0.8843337723922703,0.05287548890668398,0.9199999999999999,0.9049230769230767,0.8063040770329217,69.17479674796748,70.24025974025975,57.05628390596745
Indian defense,"Indian defense minister Rajnath Singh and his Chinese counterpart Wei Fenghe met on the sidelines of the Shanghai Cooperation Organization (SCO) summit in Bishkek, Kyrgyzstan, on Friday.
Singh and Wei exchanged views on bilateral relations and regional issues of mutual interest, the Indian Ministry of External Affairs said in a statement. “The two Ministers agreed to continue their dialogue on all issues relating to India-China relations,” it added.",327,184,0.7317073170731707,6.625891564490792,0.9291140035217631,0.03703912812102707,0.9199999999999999,0.9096551724137937,0.8318487263634946,83.7890909090909,82.91358024691358,78.0
Indian defense,"Indian defense minister Manohar Parrikar (L) and China's President Xi Jinping (R) attend a welcoming ceremony at the Great Hall of the People in Beijing on September 10, 2015
Parrikars visit to China comes after a month-long visit by Chinese President to India
India and china have held 8 rounds of talks on the border issue since 70s
China claims Arunachal Pradesh as part of South Tibet
New Delhi: India' s Defence Minister Manmohan Parikar arrived in China on Wednesday on a two-day visit, the first by an Indian minister to the country in nearly a decade.
The visit comes a day after Chinese Defense Minister Chang Wanquan visited India for the annual bilateral meeting. India and Chinese defence ministers held their",328,190,0.6338028169014085,7.5526322246702025,0.9079835954784672,0.04275282387774531,0.9279999999999999,0.9084745762711861,0.8343068961063029,87.40792300673986,94.97887323943662,89.23090745732256
Indian defense,"Indian defense minister Rajnath Singh with US Secretary of Defense James Mattis, during a meeting in New Delhi on July 6, 2017. (Reuters/Adnan Abidi)
India and the US have agreed to expand their defense cooperation, a joint statement said after a two-day meeting between US Defence Secretary James N. Mattise and his Indian counterpart Nirmala Sitharaman.
The two countries agreed that the strategic partnership between them is of “utmost importance” to the security and stability in the Indo-Pacific region. They also reaffirmed the importance of a rules-based international order and agreed on the need to strengthen the role of the United Nations in promoting international peace and security.",329,188,0.6356589147286822,7.219697431870116,0.9067673565566505,0.044173741105811855,0.9039999999999999,0.9139047619047624,0.8244983366563964,69.57152280957428,76.78294573643412,68.03501228501227
Indian defense,"Indian defense minister Rajnath Singh, left, and U.S. Defense Secretary Jim Mattis, right, at a press conference in New Delhi, India, on Feb. 25, 18.
The Trump administration has decided to put India on a special list of countries that receive preferential trade treatment, a move that will make it easier for U..S companies to sell goods in India and could also lead to more Indian purchases of U...
In an interview with NPR, Matthews said the U....
U.s.-india Trade Deal
India-u.",330,198,0.7352941176470589,7.426106572325057,0.9335164308718151,0.03309945406898295,0.9099999999999999,0.9071794871794876,0.8402428016059621,107.89333333333336,105.0,0.0
Indian defense,"Indian defense minister Rajnath Singh has been invited to attend the swearing-in ceremony of the next president of Afghanistan, Ashraf Ghani, in Kabul.
Afghan President Asharf Ghanai (L) with Indian Defense Minister Rajanath Sinh in New Delhi, India, June 2017. (Photo by Tauseef Mustafa / AFP)
Indian Defence Minister, Rajanth Singh, has confirmed that he has received an invitation to the inauguration of Ashruf Ghannai as President of Afganistan. He will be attending the ceremony in the Afghan capital, Kabal. The invite was extended by the outgoing Afghan President, Hamid Karzai. Mr. Singh was in Afghan for the India-Afgan Strategic Partnership Agreement (SPA) signing ceremony. “I will go",331,186,0.6,6.971370023173351,0.8958619757630357,0.048883431214881194,0.8880000000000001,0.8713513513513519,0.79874644414403,69.0047770700637,67.80740740740741,58.81503308519437
Indian defense,"Indian defense ministry approves procurement of 110 fighter jets
The Indian Ministry of Defense has approved the proc...
Boeing, Saab and Lockheed Martin win $3.6 billion Indian fighters deal
India has selected Boeing, Lockhead Martin and Saa...",332,180,0.7111111111111111,4.7702783519995515,0.9104395023496913,0.05417361464666435,0.84,0.8742857142857144,0.7293634014564245,44.30769230769231,43.044444444444444,42.75
Indian defense,"Indian defense minister Rajnath Singh on Tuesday said that India and the United States are working on the “next steps” of the 2+2 dialogue, which was postponed in April due to the coronavirus pandemic.
Singh made the remarks while addressing the media on his visit to India’s eastern state of West Bengal. He also said the Indian government is in talks with the US for a “new deal” on trade and investment. “We have also discussed the next steps of 3+3 dialogues and we will work together on it,” Singh said. The 50-year-old minister also announced the launch of a new scheme called “Mission Shakti” to boost the manufacturing of defense equipment in India. Singh also addressed the issue of China’ s aggression in the Ladakh region. China has been building up its military",333,185,0.5527950310559007,7.014182615527996,0.8833456358370064,0.05286070162125922,0.8799999999999999,0.8721167883211682,0.7835655591558366,70.73058252427185,68.74534161490683,66.54633867276888
Indian defense,"Indian defense minister meets with Russian counterpart
Russian Defense Minister Sergei Shoigu met with his Indian counterparts in New Delhi on Tuesday, and the two sides agreed to step up military cooperation.
""We agreed that the Russian-Indian military-technical co-operation should be further developed and expanded. We also discussed the situation in Afghanistan,"" Shoig said after the meeting with Indian Defence Minister A.K. Antony. ""We are ready to help India in its fight against terrorism.""
The defense chiefs also agreed on the need to strengthen the UN peacekeeping forces in the Middle East, the statement said.",334,182,0.6120689655172413,6.592184505285341,0.8967285158523954,0.050023533870154874,0.87,0.9021739130434787,0.7962502634373331,63.37719626168225,66.31896551724138,69.49470172684458
Indian defense,"Indian defense minister Nirmala Sitharaman and her Chinese counterpart Wei Fenghe meet in Beijing on Thursday, where they are expected to discuss the ongoing military standoff in Doklam.
BEIJING — India and China will hold talks on the border stalemate in the Doklham plateau in a bid to defuse tensions between the two nuclear-armed Asian powers, a top Indian official said on Wednesday.",335,186,0.8,6.6932802122726045,0.9474770386687378,0.028466217074761158,0.94,0.9200000000000006,0.8608657479864097,98.00000000000003,78.0,0.0
Indian defense,"Indian defense minister Rajnath Singh has expressed concern over the possibility of a possible US-China military conflict in the South China Sea.
In a speech at the Shangri-La Dialogue, a major security summit in Singapore, Singh said that India is ""concerned about the growing tensions between the US and China in Asia and the Pacific.""
""We hope that the two countries will be able to find an amicable solution to their differences, and that they will work together to promote peace and stability in our region,"" Singh added. ""We are also concerned about China's aggressive actions in disputed areas in South Asia, including the India-Pakistan border and in India'
The comments come as the United States and its allies have been increasingly concerned over China’s military build-up in its South Sea territories. The US has also been accusing China of using its economic cl",336,191,0.5523255813953488,7.243682090798722,0.884678344408756,0.051585859151455096,0.88,0.8681081081081079,0.7955402622993408,66.29166666666667,63.61046511627907,64.06971650549632
Indian defense,"Indian defense minister Manohar Parrikar says Pakistan is the biggest threat to India's security.
Indian defense minster Manahar Prrikkar has said that Pakistan' s nuclear weapons are a threat for India. He said this at the India-China joint meeting of the Defense Ministers of both countries. The meeting was held in Beijing. Parikkar said Pakistan has a stock of nuclear arms and it is a big threat. In this context, he said, ""The biggest danger to the security of India is Pakistan.""
The minister said India and China are two important countries in the region and they have the responsibility to maintain peace and security in this region. Both countries should work together to ensure peace in Asia.",337,192,0.47058823529411764,5.487954724560282,0.8465652849816573,0.07191559264112483,0.8480000000000001,0.8385714285714292,0.7270429874319994,42.03875968992248,45.75735294117647,41.53562610229277
Indian defense,"Indian defense minister Rajnath Singh has said that the government is committed to the welfare of the armed forces personnel and their families and that it will continue to work towards improving their living standards.
Singh made the statement at the 14th edition of ‘Sainik Sammelan’ (Army Sammellan) in New Delhi. The event was attended by thousands of Indian army personnel. Singh said, “We will also work to make their lives better and to improve their wages and benefits.”
The defense ministry is reportedly working on a plan to provide housing and other benefits to soldiers and veterans. It is also considering a proposal to increase the pension for soldiers.",338,192,0.592,6.618761213399377,0.8914220010087742,0.05177999929308776,0.8719999999999999,0.877227722772278,0.7844095246167125,59.36244979919679,63.912,63.696192430460556
